,Airline,Source,Destination,Total_Stops,Month_June,Month_March,Month_May,Season_Summer,Dep_Hour_Sin,Dep_Hour_Cos,Dep_Min_Sin,Dep_Min_Cos,Day_Sin,Day_Cos,Weekday_Sin,Weekday_Cos
3609,233,2155,2155,1,1,0,0,1,-0.97,0.26,-0.5,-0.87,0.95,0.31,0.43,-0.9
8560,1553,1578,617,1,0,1,0,0,-1.0,-0.0,-0.5,-0.87,-0.59,0.81,-0.78,0.62
3105,1257,1578,617,3,0,1,0,0,1.0,0.0,-1.0,-0.0,0.95,-0.31,-0.0,1.0
8048,1553,301,301,1,0,0,1,0,0.97,-0.26,-0.5,-0.87,0.59,-0.81,-0.97,-0.22
4698,2852,2155,2155,2,0,0,1,0,-0.71,0.71,-0.87,0.5,-0.95,0.31,-0.78,0.62
5557,141,1578,961,1,0,0,0,0,-0.87,0.5,-0.5,-0.87,-0.95,-0.31,-0.78,0.62
3749,1257,3327,3327,1,0,0,0,0,-0.5,-0.87,-0.87,0.5,0.95,-0.31,0.43,-0.9
7829,1257,2155,2155,3,0,0,1,0,0.71,-0.71,0.5,0.87,-0.59,-0.81,0.78,0.62
6607,2852,1578,961,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.0,0.43,-0.9
10186,359,1578,961,1,0,0,0,0,-0.71,0.71,0.0,1.0,0.59,0.81,0.78,0.62
5434,1553,2155,2155,1,0,0,0,0,-0.97,-0.26,1.0,0.0,0.0,-1.0,0.78,0.62
6266,872,3327,3327,2,0,0,1,0,0.87,-0.5,-1.0,-0.0,0.0,-1.0,0.43,-0.9
5954,2852,3327,3327,2,1,0,0,1,-0.71,-0.71,0.0,1.0,-0.59,0.81,-0.0,1.0
5949,872,3327,3327,3,1,0,0,1,-0.97,-0.26,0.87,0.5,0.59,0.81,-0.78,0.62
7783,1257,2155,2155,2,1,0,0,1,0.71,-0.71,0.5,0.87,-0.59,0.81,-0.0,1.0
768,2852,1578,961,1,0,0,1,0,-0.71,-0.71,0.87,0.5,0.59,0.81,0.97,-0.22
8812,872,3327,3327,2,1,0,0,1,-0.26,-0.97,0.0,1.0,0.0,-1.0,-0.78,0.62
6175,1553,1578,961,1,0,0,0,0,0.26,0.97,0.0,-1.0,0.59,0.81,-0.0,1.0
2596,2852,2155,2155,2,0,0,1,0,-0.97,-0.26,0.0,1.0,-0.59,-0.81,0.78,0.62
5319,2852,3327,3327,2,1,0,0,1,-0.97,-0.26,0.0,-1.0,0.95,0.31,0.43,-0.9
844,1553,1578,961,1,1,0,0,1,0.0,1.0,0.5,0.87,-0.59,-0.81,-0.43,-0.9
1336,1257,2155,2155,1,0,1,0,0,-0.87,0.5,-1.0,-0.0,-0.59,-0.81,0.43,-0.9
6934,2852,3327,3327,1,1,0,0,1,0.26,-0.97,0.0,1.0,-0.59,0.81,-0.0,1.0
7116,872,3327,3327,2,0,0,1,0,0.5,-0.87,-0.87,-0.5,-0.59,-0.81,0.78,0.62
2104,872,3327,3327,2,1,0,0,1,0.26,-0.97,0.87,-0.5,0.95,0.31,0.43,-0.9
3043,141,3327,3327,2,1,0,0,1,0.97,-0.26,0.0,1.0,0.59,-0.81,0.78,0.62
7765,872,3327,3327,2,0,0,1,0,0.0,-1.0,0.87,0.5,-0.95,0.31,-0.78,0.62
1931,2852,3327,3327,3,0,0,1,0,-0.26,0.97,0.5,-0.87,-0.59,0.81,-0.43,-0.9
8005,872,3327,3327,2,0,0,1,0,-0.5,-0.87,-0.5,-0.87,0.59,-0.81,-0.97,-0.22
10173,2852,2155,2155,2,0,1,0,0,-0.97,0.26,-1.0,-0.0,0.59,-0.81,-0.0,1.0
6131,1257,2155,2155,2,0,0,1,0,0.0,-1.0,0.0,1.0,0.95,0.31,-0.0,1.0
464,872,3327,3327,2,1,0,0,1,-0.97,0.26,0.0,1.0,-0.59,0.81,-0.0,1.0
568,1553,3327,3327,2,0,0,1,0,0.97,0.26,0.5,-0.87,-0.95,-0.31,0.78,0.62
4821,608,1578,617,1,0,1,0,0,0.71,-0.71,-0.5,0.87,0.59,-0.81,-0.0,1.0
8196,1553,301,301,1,0,1,0,0,-0.97,0.26,-0.5,0.87,-0.59,0.81,-0.78,0.62
1818,233,2155,2155,1,1,0,0,1,-0.97,0.26,-0.5,-0.87,0.59,0.81,-0.97,-0.22
1526,608,3327,3327,2,0,0,0,0,1.0,0.0,0.5,-0.87,0.59,0.81,0.78,0.62
2988,872,3327,3327,2,0,0,1,0,0.26,-0.97,0.0,-1.0,0.59,0.81,0.97,-0.22
1964,2852,1578,617,2,0,1,0,0,0.71,-0.71,-1.0,-0.0,0.95,0.31,0.97,-0.22
9560,1257,2155,2155,3,0,0,1,0,0.5,-0.87,0.0,1.0,-0.59,0.81,-0.43,-0.9
2279,1553,3327,3327,2,1,0,0,1,-0.97,-0.26,0.0,-1.0,0.95,0.31,0.43,-0.9
6467,608,2155,2155,1,0,0,1,0,1.0,0.0,-0.5,-0.87,0.0,-1.0,0.43,-0.9
8675,2852,1578,961,1,0,0,1,0,-0.97,-0.26,-1.0,-0.0,-0.95,-0.31,0.78,0.62
4909,1553,2155,2155,1,0,0,0,0,-0.71,0.71,0.5,0.87,0.59,-0.81,0.43,-0.9
2101,1553,1578,961,1,0,0,1,0,0.97,-0.26,-0.87,0.5,0.0,-1.0,0.43,-0.9
1143,2852,526,526,1,0,0,1,0,-0.97,0.26,-0.5,0.87,0.95,0.31,-0.0,1.0
1035,2852,2155,2155,2,1,0,0,1,1.0,0.0,0.0,-1.0,-0.59,-0.81,-0.43,-0.9
7433,2852,1578,961,1,0,0,1,0,0.26,-0.97,-0.87,0.5,0.59,0.81,0.43,-0.9
9160,359,1578,617,1,0,1,0,0,-0.97,0.26,0.87,-0.5,0.59,0.81,-0.97,-0.22
4121,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.5,-0.87,-0.59,-0.81,0.43,-0.9
1823,1257,3327,3327,3,1,0,0,1,0.71,-0.71,-1.0,-0.0,-0.95,-0.31,-0.43,-0.9
302,1553,3327,3327,3,0,1,0,0,1.0,0.0,0.87,-0.5,-0.59,0.81,-0.78,0.62
6553,1553,2155,2155,2,0,0,1,0,-0.71,-0.71,1.0,0.0,0.59,0.81,0.97,-0.22
1303,2852,526,526,1,0,1,0,0,-0.71,-0.71,0.87,0.5,0.59,0.81,-0.43,-0.9
9964,1553,1578,617,1,0,1,0,0,1.0,0.0,0.0,1.0,0.95,-0.31,-0.0,1.0
9668,2852,1578,961,1,1,0,0,1,0.26,-0.97,-0.87,0.5,-0.59,0.81,-0.0,1.0
1815,2852,2155,2155,2,0,0,0,0,1.0,0.0,0.0,-1.0,0.59,0.81,0.78,0.62
7323,1553,1578,961,1,0,0,1,0,-0.87,0.5,0.0,1.0,-0.95,0.31,-0.78,0.62
2447,2852,526,526,1,1,0,0,1,0.5,0.87,-0.5,-0.87,-0.95,0.31,0.97,-0.22
1962,359,1578,617,1,0,1,0,0,-0.71,0.71,-0.87,0.5,0.59,-0.81,-0.0,1.0
8318,2852,3327,3327,3,1,0,0,1,1.0,0.0,-1.0,-0.0,-0.59,0.81,-0.0,1.0
773,2852,3327,3327,3,1,0,0,1,0.26,-0.97,-1.0,-0.0,0.59,-0.81,0.78,0.62
9128,1553,3327,3327,1,0,1,0,0,-0.71,0.71,0.5,-0.87,0.95,-0.31,-0.0,1.0
7492,2852,3327,3327,2,0,1,0,0,0.87,-0.5,0.0,1.0,0.59,0.81,-0.43,-0.9
5639,1553,2155,2155,1,0,0,0,0,-0.5,0.87,1.0,0.0,0.59,-0.81,0.43,-0.9
7611,2852,1578,961,1,0,0,0,0,-0.97,0.26,0.87,0.5,-0.59,0.81,0.97,-0.22
5153,1553,526,526,1,0,1,0,0,0.5,0.87,0.0,-1.0,-0.95,0.31,0.78,0.62
10113,2852,2155,2155,2,0,0,0,0,-1.0,-0.0,-0.5,-0.87,0.59,0.81,0.78,0.62
4297,1553,1578,961,1,1,0,0,1,0.87,-0.5,0.0,-1.0,-0.95,0.31,0.97,-0.22
5250,1257,3327,3327,2,1,0,0,1,-0.87,0.5,0.87,-0.5,-0.59,0.81,-0.0,1.0
6166,1257,526,526,1,0,1,0,0,1.0,0.0,-0.87,-0.5,-0.95,0.31,0.78,0.62
6082,2852,1578,961,1,0,0,1,0,1.0,0.0,0.0,1.0,0.95,0.31,-0.0,1.0
5462,1257,2155,2155,2,1,0,0,1,-0.87,-0.5,-1.0,-0.0,-0.59,0.81,-0.0,1.0
4727,1553,1578,961,1,0,0,0,0,0.5,-0.87,0.0,-1.0,-0.95,-0.31,-0.78,0.62
1466,1257,3327,3327,2,0,0,1,0,-0.87,0.5,0.0,-1.0,0.0,-1.0,0.43,-0.9
6560,2852,1578,617,2,0,1,0,0,-1.0,-0.0,-0.5,-0.87,0.95,0.31,0.97,-0.22
9062,2852,1578,961,1,1,0,0,1,-1.0,-0.0,-0.5,-0.87,0.59,0.81,-0.78,0.62
5916,2852,2155,2155,2,1,0,0,1,0.71,-0.71,-0.5,0.87,-0.59,-0.81,-0.43,-0.9
8106,872,3327,3327,2,0,1,0,0,0.71,-0.71,-1.0,-0.0,0.95,-0.31,-0.0,1.0
9206,1553,2155,2155,2,0,0,1,0,-0.97,0.26,-0.5,0.87,0.95,0.31,-0.0,1.0
4886,2852,2155,2155,2,1,0,0,1,-0.97,-0.26,0.0,1.0,-0.59,0.81,-0.0,1.0
2346,1553,2155,2155,1,1,0,0,1,-0.87,0.5,-0.87,-0.5,0.95,0.31,0.43,-0.9
139,872,3327,3327,2,0,0,0,0,-0.97,-0.26,0.0,-1.0,-0.59,0.81,0.97,-0.22
1886,608,1578,961,1,1,0,0,1,-0.71,0.71,-0.87,0.5,-0.59,0.81,-0.0,1.0
338,2852,1578,961,1,1,0,0,1,-0.97,0.26,0.87,0.5,0.0,-1.0,-0.78,0.62
4356,1553,3327,3327,2,0,0,1,0,-0.5,-0.87,-0.87,-0.5,-0.59,-0.81,0.78,0.62
8842,2852,3327,3327,2,0,1,0,0,-0.97,0.26,-1.0,-0.0,-0.95,-0.31,0.43,-0.9
4815,1553,1578,961,1,0,0,0,0,-0.5,0.87,-0.87,0.5,0.0,-1.0,0.78,0.62
2616,1553,2155,2155,1,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.59,0.81,0.43,-0.9
253,608,526,526,1,0,1,0,0,-0.26,-0.97,-0.87,0.5,0.59,0.81,-0.43,-0.9
10120,2852,3327,3327,2,1,0,0,1,-0.97,0.26,-1.0,-0.0,0.95,0.31,0.43,-0.9
3892,2852,3327,3327,3,0,1,0,0,0.97,0.26,0.87,-0.5,0.59,0.81,-0.43,-0.9
10259,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.95,0.31,-0.0,1.0
2525,1553,526,526,1,0,0,1,0,-0.87,0.5,0.5,-0.87,0.0,-1.0,0.43,-0.9
7908,2852,2155,2155,2,1,0,0,1,-0.5,-0.87,0.5,-0.87,-0.59,0.81,-0.0,1.0
8931,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.59,-0.81,-0.97,-0.22
6749,608,301,301,1,1,0,0,1,0.71,-0.71,-1.0,-0.0,0.59,-0.81,0.78,0.62
7973,1553,2155,2155,1,0,1,0,0,-0.71,0.71,0.5,0.87,0.0,-1.0,-0.97,-0.22
8360,1257,1578,961,1,1,0,0,1,0.97,0.26,-1.0,-0.0,-0.95,0.31,0.97,-0.22
4007,2852,2155,2155,2,0,0,1,0,-0.71,0.71,-0.87,0.5,-0.59,-0.81,0.78,0.62
6714,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.5,0.87,0.59,0.81,0.43,-0.9
4398,359,3327,3327,1,0,0,0,0,1.0,0.0,0.0,1.0,-0.95,0.31,-0.43,-0.9
10281,2852,2155,2155,2,0,0,1,0,0.87,-0.5,0.5,0.87,0.59,0.81,0.97,-0.22
4817,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.5,-0.87,0.59,0.81,-0.43,-0.9
5801,2852,3327,3327,3,1,0,0,1,-0.5,-0.87,-0.5,0.87,0.95,0.31,0.43,-0.9
8415,2852,3327,3327,3,0,1,0,0,0.97,0.26,-0.87,0.5,-0.95,-0.31,0.43,-0.9
3158,233,2155,2155,1,0,0,1,0,-0.5,0.87,0.87,0.5,-0.95,-0.31,0.78,0.62
709,1553,526,526,1,1,0,0,1,-0.87,-0.5,-0.5,-0.87,0.95,0.31,0.43,-0.9
4458,1553,301,301,1,0,1,0,0,-0.5,-0.87,0.87,-0.5,-0.59,-0.81,0.43,-0.9
6239,1553,3327,3327,2,1,0,0,1,0.97,-0.26,1.0,0.0,-0.95,-0.31,-0.43,-0.9
1565,2852,3327,3327,2,0,1,0,0,0.26,-0.97,0.0,-1.0,-0.59,-0.81,0.43,-0.9
8623,1257,2155,2155,3,0,0,1,0,0.71,-0.71,0.5,0.87,0.95,0.31,-0.0,1.0
9334,1553,2155,2155,2,0,0,1,0,-0.97,0.26,-0.87,-0.5,-0.59,-0.81,0.78,0.62
3589,2852,1578,617,2,0,1,0,0,0.87,-0.5,-0.5,-0.87,0.59,0.81,-0.43,-0.9
733,2852,3327,3327,3,1,0,0,1,-0.71,0.71,0.5,0.87,0.59,0.81,-0.78,0.62
953,1257,526,526,1,0,1,0,0,-0.71,-0.71,0.0,1.0,0.59,0.81,-0.97,-0.22
4577,2852,3327,3327,3,1,0,0,1,0.71,-0.71,0.87,-0.5,-0.95,-0.31,-0.43,-0.9
6765,2852,1578,961,1,0,0,0,0,0.87,-0.5,-0.87,-0.5,-0.95,0.31,-0.43,-0.9
2474,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.0,-1.0,0.43,-0.9
272,1257,3327,3327,2,0,0,0,0,1.0,0.0,0.5,-0.87,-0.59,0.81,0.97,-0.22
2758,2852,2155,2155,2,0,0,1,0,-0.71,0.71,-0.87,0.5,-0.59,0.81,-0.43,-0.9
10433,2852,3327,3327,2,0,0,1,0,-1.0,-0.0,1.0,0.0,-0.59,0.81,-0.43,-0.9
3512,233,2155,2155,1,1,0,0,1,-0.5,0.87,0.87,0.5,0.59,-0.81,0.78,0.62
2881,141,1578,961,1,0,0,1,0,-0.87,0.5,-0.5,-0.87,0.59,-0.81,-0.97,-0.22
5796,233,2155,2155,1,1,0,0,1,-0.5,0.87,0.87,0.5,-0.95,-0.31,-0.43,-0.9
586,2852,1578,961,1,0,0,0,0,0.97,-0.26,-0.87,0.5,0.59,0.81,-0.0,1.0
8041,1553,3327,3327,2,0,0,0,0,0.5,0.87,0.0,1.0,0.95,-0.31,0.43,-0.9
5464,233,2155,2155,2,0,0,1,0,0.97,-0.26,-0.5,0.87,0.0,-1.0,0.43,-0.9
4805,1257,2155,2155,2,0,0,1,0,0.71,-0.71,0.5,0.87,-0.59,-0.81,0.78,0.62
1985,1553,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,-1.0,0.59,0.81,-0.78,0.62
9112,2852,526,526,1,0,0,1,0,0.5,0.87,-0.5,-0.87,-0.95,-0.31,0.78,0.62
1283,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,-0.59,-0.81,0.78,0.62
2849,1257,3327,3327,3,1,0,0,1,0.5,-0.87,-0.5,-0.87,0.59,-0.81,0.78,0.62
1193,1553,3327,3327,2,0,0,0,0,0.5,0.87,0.0,1.0,-0.95,-0.31,-0.78,0.62
3853,2852,526,526,1,1,0,0,1,0.5,-0.87,-0.87,-0.5,0.59,0.81,-0.97,-0.22
6957,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.5,0.87,0.95,0.31,-0.0,1.0
4226,1257,3327,3327,1,1,0,0,1,0.97,0.26,-0.87,0.5,0.59,0.81,-0.97,-0.22
6729,1553,3327,3327,2,1,0,0,1,-0.87,-0.5,0.0,1.0,0.0,-1.0,-0.78,0.62
7046,359,1578,617,1,0,1,0,0,0.97,-0.26,0.0,1.0,0.0,-1.0,-0.97,-0.22
10288,2852,2155,2155,2,0,0,1,0,-1.0,-0.0,-0.5,-0.87,0.0,-1.0,0.43,-0.9
2208,2852,3327,3327,2,0,0,1,0,-0.87,0.5,-0.5,-0.87,0.59,0.81,0.97,-0.22
6090,1553,1578,961,1,0,0,1,0,-0.26,0.97,0.0,-1.0,0.95,0.31,-0.0,1.0
1365,872,3327,3327,2,1,0,0,1,-0.97,-0.26,-1.0,-0.0,-0.95,-0.31,-0.43,-0.9
490,1257,3327,3327,2,0,1,0,0,-0.97,-0.26,-1.0,-0.0,0.59,0.81,-0.43,-0.9
7056,872,3327,3327,2,1,0,0,1,0.97,-0.26,0.0,1.0,0.95,-0.31,0.78,0.62
4185,1553,3327,3327,2,0,0,1,0,0.5,-0.87,-0.5,0.87,0.59,0.81,0.97,-0.22
3574,2852,1578,617,2,0,1,0,0,0.87,-0.5,-0.5,-0.87,0.59,0.81,-0.43,-0.9
10332,2852,1578,961,1,0,0,1,0,0.97,-0.26,-0.87,0.5,0.59,0.81,0.43,-0.9
6088,1257,2155,2155,3,0,0,1,0,0.87,-0.5,-0.87,-0.5,-0.95,0.31,-0.78,0.62
7766,2852,2155,2155,2,0,1,0,0,0.87,-0.5,0.5,0.87,0.59,-0.81,-0.0,1.0
4447,141,3327,3327,2,0,1,0,0,-0.5,-0.87,-0.87,0.5,-0.95,-0.31,0.43,-0.9
2234,2852,1578,961,1,0,0,1,0,0.26,-0.97,-0.87,0.5,0.59,0.81,0.97,-0.22
3075,872,3327,3327,2,0,0,1,0,-0.97,-0.26,0.0,-1.0,0.59,0.81,0.97,-0.22
1218,2852,2155,2155,2,0,1,0,0,-1.0,-0.0,-0.5,-0.87,0.59,-0.81,-0.0,1.0
8371,1257,2155,2155,2,0,1,0,0,-0.87,0.5,0.0,-1.0,0.59,-0.81,-0.0,1.0
1700,2852,3327,3327,2,1,0,0,1,-0.5,-0.87,0.0,1.0,0.59,0.81,-0.78,0.62
7577,1257,3327,3327,3,0,0,1,0,0.97,-0.26,-0.87,0.5,-0.95,-0.31,0.78,0.62
10169,141,1578,961,1,0,0,0,0,-0.87,0.5,-0.5,-0.87,0.95,-0.31,0.43,-0.9
399,1257,3327,3327,4,1,0,0,1,0.97,0.26,1.0,0.0,0.0,-1.0,-0.78,0.62
875,2852,3327,3327,2,1,0,0,1,-0.5,0.87,0.87,0.5,-0.95,-0.31,-0.43,-0.9
1189,1257,2155,2155,3,1,0,0,1,0.71,-0.71,0.87,0.5,0.95,0.31,0.43,-0.9
5206,1553,3327,3327,2,1,0,0,1,0.26,-0.97,-0.5,-0.87,0.59,-0.81,0.78,0.62
10371,872,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,-1.0,0.0,-1.0,-0.78,0.62
5556,872,3327,3327,2,0,0,1,0,-0.71,-0.71,0.0,1.0,-0.95,0.31,-0.78,0.62
9709,2852,1578,961,1,0,0,0,0,0.26,-0.97,-0.87,0.5,-0.95,0.31,-0.43,-0.9
1100,2852,1578,961,1,1,0,0,1,0.26,-0.97,-0.87,0.5,0.59,0.81,-0.97,-0.22
341,872,3327,3327,3,1,0,0,1,-0.71,-0.71,0.5,-0.87,0.59,-0.81,0.78,0.62
8853,2852,1578,617,2,0,1,0,0,0.97,-0.26,0.0,1.0,-0.95,0.31,0.78,0.62
2024,2852,1578,617,2,0,1,0,0,-0.71,0.71,0.5,0.87,-0.59,0.81,-0.78,0.62
3060,608,2155,2155,1,0,1,0,0,0.71,-0.71,0.0,1.0,0.0,-1.0,-0.97,-0.22
3805,872,3327,3327,2,1,0,0,1,-0.26,-0.97,0.0,1.0,0.59,0.81,-0.78,0.62
9917,872,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,0.95,0.31,0.43,-0.9
9874,233,3327,3327,2,0,1,0,0,-0.87,-0.5,-1.0,-0.0,0.59,0.81,-0.43,-0.9
3113,872,3327,3327,2,0,0,1,0,-1.0,-0.0,1.0,0.0,0.0,-1.0,0.43,-0.9
421,608,301,301,1,0,0,1,0,0.71,-0.71,-1.0,-0.0,0.59,0.81,0.97,-0.22
2546,2852,3327,3327,2,1,0,0,1,-0.5,0.87,0.87,0.5,-0.59,0.81,-0.0,1.0
5497,1553,2155,2155,1,0,0,1,0,-0.71,0.71,0.5,0.87,0.95,0.31,-0.0,1.0
9293,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.0,1.0,0.59,0.81,0.97,-0.22
9548,872,3327,3327,2,1,0,0,1,-0.97,-0.26,-1.0,-0.0,0.95,0.31,0.43,-0.9
10063,1257,526,526,1,0,1,0,0,1.0,0.0,-0.87,-0.5,0.59,-0.81,-0.0,1.0
6885,2852,3327,3327,3,1,0,0,1,0.71,-0.71,-0.5,0.87,-0.59,0.81,-0.0,1.0
1101,872,3327,3327,2,1,0,0,1,1.0,0.0,0.0,1.0,0.95,0.31,0.43,-0.9
4361,2852,1578,961,1,0,0,1,0,0.97,-0.26,-0.87,0.5,0.95,-0.31,-0.97,-0.22
5653,1553,1578,961,1,0,0,1,0,-0.5,0.87,-0.87,0.5,0.59,0.81,0.43,-0.9
2515,2852,1578,617,2,0,1,0,0,-0.71,0.71,0.5,0.87,0.95,0.31,0.97,-0.22
1904,1257,3327,3327,3,0,1,0,0,-1.0,-0.0,0.0,-1.0,0.59,0.81,-0.43,-0.9
2535,2852,2155,2155,2,0,0,0,0,0.87,-0.5,0.5,0.87,0.59,0.81,0.78,0.62
6834,359,1578,961,1,0,0,0,0,-0.97,0.26,0.0,-1.0,-0.59,0.81,0.97,-0.22
4531,1553,2155,2155,2,0,0,1,0,0.87,-0.5,-0.87,0.5,0.59,0.81,0.43,-0.9
7508,1553,1578,961,1,0,0,0,0,0.87,-0.5,0.0,-1.0,-0.59,0.81,0.97,-0.22
2303,872,3327,3327,2,0,0,1,0,0.97,-0.26,0.5,-0.87,-0.95,-0.31,0.78,0.62
10074,608,2155,2155,1,0,0,1,0,-0.5,0.87,-0.87,-0.5,0.59,0.81,0.97,-0.22
829,1257,1578,961,1,1,0,0,1,-0.26,-0.97,-0.87,-0.5,0.95,0.31,0.43,-0.9
4884,2852,1578,961,1,1,0,0,1,1.0,0.0,0.0,1.0,-0.59,-0.81,-0.43,-0.9
3973,2852,2155,2155,2,0,0,1,0,0.71,-0.71,-0.5,0.87,0.95,0.31,-0.0,1.0
2972,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,-0.59,0.81,-0.43,-0.9
4768,2852,1578,961,1,0,0,1,0,-0.97,0.26,0.87,0.5,0.59,0.81,0.97,-0.22
7691,2852,3327,3327,2,0,1,0,0,0.71,-0.71,-0.5,-0.87,-0.59,-0.81,0.43,-0.9
3754,2852,3327,3327,2,1,0,0,1,0.5,-0.87,0.0,1.0,0.59,-0.81,0.78,0.62
4552,1257,3327,3327,3,1,0,0,1,-0.5,0.87,0.0,1.0,0.59,0.81,-0.78,0.62
1130,2852,526,526,1,1,0,0,1,0.97,-0.26,0.5,-0.87,0.59,0.81,-0.78,0.62
2073,1553,3327,3327,2,0,0,1,0,-1.0,-0.0,-0.5,0.87,0.59,0.81,0.97,-0.22
3646,1257,526,526,1,0,0,1,0,-0.97,0.26,0.0,-1.0,0.59,0.81,0.43,-0.9
8530,2852,1578,617,2,0,1,0,0,0.87,-0.5,0.0,1.0,-0.59,-0.81,0.43,-0.9
1451,1553,3327,3327,2,0,0,1,0,0.87,-0.5,-0.5,0.87,-0.95,-0.31,0.78,0.62
2863,1257,2155,2155,3,0,0,1,0,0.71,-0.71,0.5,0.87,0.59,-0.81,-0.97,-0.22
1105,1257,2155,2155,3,1,0,0,1,0.97,0.26,0.87,0.5,-0.59,0.81,-0.0,1.0
5068,359,1578,961,1,0,0,1,0,-0.97,0.26,0.0,-1.0,0.59,0.81,0.97,-0.22
10387,2852,2155,2155,2,0,0,1,0,0.71,-0.71,-0.5,0.87,0.0,-1.0,0.43,-0.9
1770,1553,3327,3327,1,0,0,1,0,0.97,0.26,-0.5,0.87,0.59,0.81,0.97,-0.22
398,2852,3327,3327,3,1,0,0,1,0.71,-0.71,-0.5,0.87,0.95,-0.31,0.78,0.62
838,233,3327,3327,2,0,0,1,0,0.97,-0.26,-0.5,-0.87,-0.95,-0.31,0.78,0.62
797,1257,1578,961,1,1,0,0,1,-0.71,0.71,0.5,-0.87,0.59,0.81,-0.78,0.62
7315,2852,526,526,1,1,0,0,1,0.5,0.87,-0.5,-0.87,0.0,-1.0,-0.78,0.62
2063,233,1578,617,1,0,1,0,0,-0.26,0.97,0.5,0.87,-0.59,0.81,-0.78,0.62
2230,1257,2155,2155,2,0,1,0,0,-0.87,0.5,0.0,-1.0,0.59,-0.81,-0.0,1.0
3220,2852,526,526,1,0,1,0,0,-0.97,0.26,0.87,-0.5,-0.59,0.81,-0.78,0.62
5062,2852,2155,2155,2,0,0,1,0,0.71,-0.71,-0.5,0.87,0.59,0.81,0.43,-0.9
4172,872,3327,3327,2,1,0,0,1,-0.5,-0.87,0.0,1.0,-0.59,-0.81,-0.43,-0.9
3409,608,2155,2155,2,1,0,0,1,-0.71,-0.71,0.5,-0.87,0.95,0.31,0.43,-0.9
5554,2852,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,-0.59,0.81,-0.0,1.0
5760,1553,2155,2155,1,0,1,0,0,-0.97,-0.26,1.0,0.0,0.59,0.81,-0.97,-0.22
1334,1553,3327,3327,2,1,0,0,1,0.5,0.87,0.0,1.0,-0.59,-0.81,-0.43,-0.9
4851,1553,1578,961,1,0,0,0,0,-0.87,-0.5,-0.5,-0.87,0.95,-0.31,0.43,-0.9
65,1553,3327,3327,2,1,0,0,1,0.5,-0.87,-0.5,0.87,0.59,-0.81,0.78,0.62
4273,2852,3327,3327,3,0,0,0,0,-0.26,0.97,0.5,-0.87,-0.59,0.81,0.97,-0.22
1747,2852,526,526,1,1,0,0,1,0.97,-0.26,0.5,-0.87,-0.59,0.81,-0.0,1.0
4214,2852,2155,2155,2,0,0,1,0,1.0,0.0,0.0,-1.0,-0.59,-0.81,0.78,0.62
7841,1257,2155,2155,3,1,0,0,1,0.71,-0.71,-0.87,0.5,0.95,0.31,0.43,-0.9
1158,2852,3327,3327,3,1,0,0,1,1.0,0.0,-1.0,-0.0,-0.59,0.81,-0.0,1.0
4122,1257,526,526,1,1,0,0,1,-0.71,0.71,0.5,-0.87,-0.95,-0.31,-0.43,-0.9
3051,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.59,0.81,0.43,-0.9
525,1257,2155,2155,3,0,0,1,0,0.5,-0.87,0.0,1.0,-0.59,-0.81,0.78,0.62
4628,608,526,526,1,1,0,0,1,-0.5,0.87,-1.0,-0.0,0.95,-0.31,0.78,0.62
2741,2852,3327,3327,2,0,1,0,0,-0.71,0.71,0.87,0.5,-0.59,0.81,-0.78,0.62
8129,2852,2155,2155,2,0,1,0,0,-0.87,-0.5,-0.5,-0.87,0.59,-0.81,-0.0,1.0
1109,1553,2155,2155,1,0,1,0,0,0.71,-0.71,-0.5,0.87,0.0,-1.0,-0.97,-0.22
6465,2852,2155,2155,2,0,0,1,0,-0.71,0.71,-0.87,0.5,0.95,0.31,-0.0,1.0
1674,608,2155,2155,1,0,0,1,0,1.0,0.0,-0.5,-0.87,0.95,-0.31,-0.97,-0.22
4760,2852,2155,2155,2,1,0,0,1,0.71,-0.71,-0.5,0.87,-0.59,-0.81,-0.43,-0.9
7592,2852,3327,3327,3,1,0,0,1,0.97,0.26,0.0,-1.0,-0.59,0.81,-0.0,1.0
3229,1257,2155,2155,2,1,0,0,1,-0.87,-0.5,0.87,0.5,-0.59,-0.81,-0.43,-0.9
10377,2852,2155,2155,2,0,1,0,0,-0.87,-0.5,-0.5,-0.87,0.59,-0.81,-0.0,1.0
